scenario_name,retirement_age,pension_before_tax_eur,retirement_spending_before_tax_eur,kids_target_fund_eur,house_project_cost_eur,inflation_pct,expected_return_pct,required_monthly_retirement_saving_eur,required_monthly_education_saving_eur,required_monthly_house_saving_eur,total_required_monthly_saving_eur
ret66_p85k_sp100k_kids10k_house50k_infl2_0_r4_0,66,85000.0,100000.0,10000.0,50000.0,2.0,4.0,1180.2559001981142,361.3168561578839,21.51112579657632,1563.0838821525745
ret64_p60k_sp80k_kids10k_house50k_infl2_0_r6_0,64,60000.0,80000.0,10000.0,50000.0,2.0,6.0,1217.980887630576,337.2865901157168,21.51112579657632,1576.7786035428692
ret67_p70k_sp100k_kids10k_house50k_infl2_5_r8_0,67,70000.0,100000.0,10000.0,50000.0,2.5,8.0,1222.6679478251556,325.642402483142,43.457117634302726,1591.7674679426002
ret66_p85k_sp100k_kids10k_house100k_infl2_0_r8_0,66,85000.0,100000.0,10000.0,100000.0,2.0,8.0,370.4613291904777,314.97073864002994,908.2950058041863,1593.7270736346939
ret65_p85k_sp100k_kids10k_house0k_infl2_0_r4_0,65,85000.0,100000.0,10000.0,0.0,2.0,4.0,1232.887279652628,361.3168561578839,0.0,1594.2041358105118
ret67_p60k_sp80k_kids10k_house50k_infl2_5_r6_0,67,60000.0,80000.0,10000.0,50000.0,2.5,6.0,1204.4997512135167,348.8086459523704,43.457117634302726,1596.7655148001897
ret67_p70k_sp80k_kids10k_house100k_infl2_0_r6_0,67,70000.0,80000.0,10000.0,100000.0,2.0,6.0,353.66385291574613,337.2865901157168,908.2950058041863,1599.2454488356493
ret67_p60k_sp80k_kids10k_house100k_infl1_5_r8_0,67,60000.0,80000.0,10000.0,100000.0,1.5,8.0,433.8126780366502,304.63512792343136,865.2551188310273,1603.702924791109
ret65_p85k_sp100k_kids10k_house50k_infl2_0_r4_0,65,85000.0,100000.0,10000.0,50000.0,2.0,4.0,1232.887279652628,361.3168561578839,21.51112579657632,1615.7152616070882
ret66_p60k_sp80k_kids10k_house0k_infl2_5_r6_0,66,60000.0,80000.0,10000.0,0.0,2.5,6.0,1273.108665642434,348.8086459523704,0.0,1621.9173115948045
ret64_p70k_sp100k_kids10k_house0k_infl2_0_r8_0,64,70000.0,100000.0,10000.0,0.0,2.0,8.0,1311.279145008446,314.97073864002994,0.0,1626.2498836484758
ret66_p70k_sp80k_kids10k_house100k_infl2_0_r6_0,66,70000.0,80000.0,10000.0,100000.0,2.0,6.0,384.4581463731253,337.2865901157168,908.2950058041863,1630.0397422930284
ret65_p85k_sp100k_kids10k_house100k_infl2_0_r8_0,65,85000.0,100000.0,10000.0,100000.0,2.0,8.0,418.04270111009185,314.97073864002994,908.2950058041863,1641.308445554308
ret66_p70k_sp100k_kids10k_house0k_infl2_5_r8_0,66,70000.0,100000.0,10000.0,0.0,2.5,8.0,1320.3114578983927,325.642402483142,0.0,1645.9538603815347
ret66_p60k_sp100k_kids10k_house0k_infl1_5_r8_0,66,60000.0,100000.0,10000.0,0.0,1.5,8.0,1342.6390851748943,304.63512792343136,0.0,1647.2742130983256
ret66_p60k_sp100k_kids10k_house50k_infl1_5_r8_0,66,60000.0,100000.0,10000.0,50000.0,1.5,8.0,1342.6390851748943,304.63512792343136,0.0,1647.2742130983256
ret64_p70k_sp100k_kids10k_house50k_infl2_0_r8_0,64,70000.0,100000.0,10000.0,50000.0,2.0,8.0,1311.279145008446,314.97073864002994,21.51112579657632,1647.7610094450522
ret64_p85k_sp100k_kids10k_house0k_infl2_0_r4_0,64,85000.0,100000.0,10000.0,0.0,2.0,4.0,1289.3593531521112,361.3168561578839,0.0,1650.676209309995
ret66_p60k_sp80k_kids10k_house100k_infl1_5_r8_0,66,60000.0,80000.0,10000.0,100000.0,1.5,8.0,489.37943502813425,304.63512792343136,865.2551188310273,1659.269681782593
ret65_p70k_sp80k_kids10k_house100k_infl2_0_r6_0,65,70000.0,80000.0,10000.0,100000.0,2.0,6.0,417.4926778933786,337.2865901157168,908.2950058041863,1663.0742738132817
ret66_p60k_sp80k_kids10k_house50k_infl2_5_r6_0,66,60000.0,80000.0,10000.0,50000.0,2.5,6.0,1273.108665642434,348.8086459523704,43.457117634302726,1665.3744292291071
ret64_p85k_sp100k_kids10k_house50k_infl2_0_r4_0,64,85000.0,100000.0,10000.0,50000.0,2.0,4.0,1289.3593531521112,361.3168561578839,21.51112579657632,1672.1873351065715
ret66_p70k_sp100k_kids10k_house50k_infl2_5_r8_0,66,70000.0,100000.0,10000.0,50000.0,2.5,8.0,1320.3114578983927,325.642402483142,43.457117634302726,1689.4109780158374
ret64_p85k_sp100k_kids10k_house100k_infl2_0_r8_0,64,85000.0,100000.0,10000.0,100000.0,2.0,8.0,469.6415604610746,314.97073864002994,908.2950058041863,1692.9073049052909
ret67_p60k_sp80k_kids10k_house0k_infl1_5_r4_0,67,60000.0,80000.0,10000.0,0.0,1.5,4.0,1345.4380663532086,349.2725571607708,0.0,1694.7106235139795
ret67_p60k_sp80k_kids10k_house50k_infl1_5_r4_0,67,60000.0,80000.0,10000.0,50000.0,1.5,4.0,1345.4380663532086,349.2725571607708,0.0,1694.7106235139795
ret65_p60k_sp80k_kids10k_house0k_infl2_5_r6_0,65,60000.0,80000.0,10000.0,0.0,2.5,6.0,1346.5620758861269,348.8086459523704,0.0,1695.3707218384973
ret64_p70k_sp80k_kids10k_house100k_infl2_0_r6_0,64,70000.0,80000.0,10000.0,100000.0,2.0,6.0,453.01719547570525,337.2865901157168,908.2950058041863,1698.5987913956085
ret67_p85k_sp100k_kids10k_house100k_infl2_5_r8_0,67,85000.0,100000.0,10000.0,100000.0,2.5,8.0,431.14386365219787,325.642402483142,952.1869894796391,1708.973255614979
ret67_p85k_sp100k_kids10k_house0k_infl2_5_r4_0,67,85000.0,100000.0,10000.0,0.0,2.5,4.0,1340.1071609331368,373.7609392121834,0.0,1713.8681001453203
ret65_p60k_sp80k_kids10k_house100k_infl1_5_r8_0,65,60000.0,80000.0,10000.0,100000.0,1.5,8.0,549.7883568891452,304.63512792343136,865.2551188310273,1719.678603643604
ret67_p70k_sp100k_kids10k_house0k_infl1_5_r6_0,67,70000.0,100000.0,10000.0,0.0,1.5,6.0,1398.070812904318,326.13105456410335,0.0,1724.2018674684214
ret67_p70k_sp100k_kids10k_house50k_infl1_5_r6_0,67,70000.0,100000.0,10000.0,50000.0,1.5,6.0,1398.070812904318,326.13105456410335,0.0,1724.2018674684214
ret65_p60k_sp80k_kids10k_house50k_infl2_5_r6_0,65,60000.0,80000.0,10000.0,50000.0,2.5,6.0,1346.5620758861269,348.8086459523704,43.457117634302726,1738.8278394728
ret67_p85k_sp100k_kids10k_house100k_infl1_5_r6_0,67,85000.0,100000.0,10000.0,100000.0,1.5,6.0,549.8052025636413,326.13105456410335,865.2551188310273,1741.191375958772
ret65_p70k_sp100k_kids10k_house0k_infl2_5_r8_0,65,70000.0,100000.0,10000.0,0.0,2.5,8.0,1425.6360808819406,325.642402483142,0.0,1751.2784833650826
ret67_p70k_sp80k_kids10k_house100k_infl2_5_r6_0,67,70000.0,80000.0,10000.0,100000.0,2.5,6.0,453.01967171824106,348.8086459523704,952.1869894796391,1754.0153071502507
ret66_p85k_sp100k_kids10k_house100k_infl2_5_r8_0,66,85000.0,100000.0,10000.0,100000.0,2.5,8.0,478.21562138988304,325.642402483142,952.1869894796391,1756.0450133526642
ret67_p85k_sp100k_kids10k_house50k_infl2_5_r4_0,67,85000.0,100000.0,10000.0,50000.0,2.5,4.0,1340.1071609331368,373.7609392121834,43.457117634302726,1757.325217779623
ret66_p60k_sp80k_kids10k_house0k_infl1_5_r4_0,66,60000.0,80000.0,10000.0,0.0,1.5,4.0,1411.1540859146737,349.2725571607708,0.0,1760.4266430754446
ret66_p60k_sp80k_kids10k_house50k_infl1_5_r4_0,66,60000.0,80000.0,10000.0,50000.0,1.5,4.0,1411.1540859146737,349.2725571607708,0.0,1760.4266430754446
ret66_p85k_sp100k_kids10k_house0k_infl2_5_r4_0,66,85000.0,100000.0,10000.0,0.0,2.5,4.0,1389.4777877883903,373.7609392121834,0.0,1763.2387270005738
ret67_p70k_sp80k_kids10k_house100k_infl1_5_r4_0,67,70000.0,80000.0,10000.0,100000.0,1.5,4.0,552.245543829586,349.2725571607708,865.2551188310273,1766.7732198213841
ret65_p60k_sp100k_kids10k_house0k_infl1_5_r8_0,65,60000.0,100000.0,10000.0,0.0,1.5,8.0,1467.3140915920164,304.63512792343136,0.0,1771.9492195154478
ret65_p60k_sp100k_kids10k_house50k_infl1_5_r8_0,65,60000.0,100000.0,10000.0,50000.0,1.5,8.0,1467.3140915920164,304.63512792343136,0.0,1771.9492195154478
ret64_p60k_sp80k_kids10k_house0k_infl2_5_r6_0,64,60000.0,80000.0,10000.0,0.0,2.5,6.0,1425.4016389658436,348.8086459523704,0.0,1774.210284918214
ret67_p60k_sp80k_kids10k_house100k_infl2_0_r8_0,67,60000.0,80000.0,10000.0,100000.0,2.0,8.0,555.4516554370665,314.97073864002994,908.2950058041863,1778.7173998812827
ret64_p60k_sp80k_kids10k_house100k_infl1_5_r8_0,64,60000.0,80000.0,10000.0,100000.0,1.5,8.0,615.5935365914264,304.63512792343136,865.2551188310273,1785.483783345885
ret67_p60k_sp100k_kids10k_house0k_infl2_0_r8_0,67,60000.0,100000.0,10000.0,0.0,2.0,8.0,1471.2835313948924,314.97073864002994,0.0,1786.2542700349222
ret66_p70k_sp80k_kids10k_house100k_infl2_5_r6_0,66,70000.0,80000.0,10000.0,100000.0,2.5,6.0,485.2697426685914,348.8086459523704,952.1869894796391,1786.2653781006009
ret66_p85k_sp100k_kids10k_house100k_infl1_5_r6_0,66,85000.0,100000.0,10000.0,100000.0,1.5,6.0,595.4996931828814,326.13105456410335,865.2551188310273,1786.885866578012
ret65_p70k_sp100k_kids10k_house50k_infl2_5_r8_0,65,70000.0,100000.0,10000.0,50000.0,2.5,8.0,1425.6360808819406,325.642402483142,43.457117634302726,1794.7356009993853
ret66_p70k_sp80k_kids10k_house100k_infl1_5_r4_0,66,70000.0,80000.0,10000.0,100000.0,1.5,4.0,582.7852526900941,349.2725571607708,865.2551188310273,1797.3129286818921
ret66_p85k_sp100k_kids10k_house50k_infl2_5_r4_0,66,85000.0,100000.0,10000.0,50000.0,2.5,4.0,1389.4777877883903,373.7609392121834,43.457117634302726,1806.6958446348765
ret65_p85k_sp100k_kids10k_house100k_infl2_5_r8_0,65,85000.0,100000.0,10000.0,100000.0,2.5,8.0,528.9493515341076,325.642402483142,952.1869894796391,1806.7787434968886
ret67_p60k_sp100k_kids10k_house50k_infl2_0_r8_0,67,60000.0,100000.0,10000.0,50000.0,2.0,8.0,1471.2835313948924,314.97073864002994,21.51112579657632,1807.7653958314986
ret65_p85k_sp100k_kids10k_house0k_infl2_5_r4_0,65,85000.0,100000.0,10000.0,0.0,2.5,4.0,1442.269621322564,373.7609392121834,0.0,1816.0305605347476
ret64_p60k_sp80k_kids10k_house50k_infl2_5_r6_0,64,60000.0,80000.0,10000.0,50000.0,2.5,6.0,1425.4016389658436,348.8086459523704,43.457117634302726,1817.6674025525167
ret66_p70k_sp100k_kids10k_house0k_infl1_5_r6_0,66,70000.0,100000.0,10000.0,0.0,1.5,6.0,1493.5685666710153,326.13105456410335,0.0,1819.6996212351187
ret66_p70k_sp100k_kids10k_house50k_infl1_5_r6_0,66,70000.0,100000.0,10000.0,50000.0,1.5,6.0,1493.5685666710153,326.13105456410335,0.0,1819.6996212351187
ret65_p70k_sp80k_kids10k_house100k_infl2_5_r6_0,65,70000.0,80000.0,10000.0,100000.0,2.5,6.0,519.7561276256157,348.8086459523704,952.1869894796391,1820.7517630576253
ret65_p70k_sp80k_kids10k_house100k_infl1_5_r4_0,65,70000.0,80000.0,10000.0,100000.0,1.5,4.0,615.5065431177205,349.2725571607708,865.2551188310273,1830.0342191095187
ret65_p60k_sp80k_kids10k_house0k_infl1_5_r4_0,65,60000.0,80000.0,10000.0,0.0,1.5,4.0,1481.611894510226,349.2725571607708,0.0,1830.884451670997
ret65_p60k_sp80k_kids10k_house50k_infl1_5_r4_0,65,60000.0,80000.0,10000.0,50000.0,1.5,4.0,1481.611894510226,349.2725571607708,0.0,1830.884451670997
ret65_p85k_sp100k_kids10k_house100k_infl1_5_r6_0,65,85000.0,100000.0,10000.0,100000.0,1.5,6.0,644.7237186556304,326.13105456410335,865.2551188310273,1836.109892050761
ret66_p60k_sp80k_kids10k_house100k_infl2_0_r8_0,66,60000.0,80000.0,10000.0,100000.0,2.0,8.0,615.2418439601792,314.97073864002994,908.2950058041863,1838.5075884043954
ret64_p70k_sp80k_kids10k_house100k_infl2_5_r6_0,64,70000.0,80000.0,10000.0,100000.0,2.5,6.0,556.7275711433401,348.8086459523704,952.1869894796391,1857.7232065753496
ret65_p85k_sp100k_kids10k_house50k_infl2_5_r4_0,65,85000.0,100000.0,10000.0,50000.0,2.5,4.0,1442.269621322564,373.7609392121834,43.457117634302726,1859.4876781690502
ret64_p85k_sp100k_kids10k_house100k_infl2_5_r8_0,64,85000.0,100000.0,10000.0,100000.0,2.5,8.0,583.7470414983842,325.642402483142,952.1869894796391,1861.5764334611654
ret64_p70k_sp100k_kids10k_house0k_infl2_5_r8_0,64,70000.0,100000.0,10000.0,0.0,2.5,8.0,1539.490107083066,325.642402483142,0.0,1865.132509566208
ret64_p70k_sp80k_kids10k_house100k_infl1_5_r4_0,64,70000.0,80000.0,10000.0,100000.0,1.5,4.0,650.658218236115,349.2725571607708,865.2551188310273,1865.1858942279132
ret64_p85k_sp100k_kids10k_house0k_infl2_5_r4_0,64,85000.0,100000.0,10000.0,0.0,2.5,4.0,1498.877271467244,373.7609392121834,0.0,1872.6382106794276
ret64_p85k_sp100k_kids10k_house100k_infl1_5_r6_0,64,85000.0,100000.0,10000.0,100000.0,1.5,6.0,697.8752387776896,326.13105456410335,865.2551188310273,1889.2614121728202
ret65_p60k_sp80k_kids10k_house100k_infl2_0_r8_0,65,60000.0,80000.0,10000.0,100000.0,2.0,8.0,679.9693940846975,314.97073864002994,908.2950058041863,1903.2351385289137
ret64_p60k_sp80k_kids10k_house0k_infl1_5_r4_0,64,60000.0,80000.0,10000.0,0.0,1.5,4.0,1557.353089603847,349.2725571607708,0.0,1906.6256467646176
ret64_p60k_sp80k_kids10k_house50k_infl1_5_r4_0,64,60000.0,80000.0,10000.0,50000.0,1.5,4.0,1557.353089603847,349.2725571607708,0.0,1906.6256467646176
ret64_p60k_sp100k_kids10k_house0k_infl1_5_r8_0,64,60000.0,100000.0,10000.0,0.0,1.5,8.0,1603.1830972691491,304.63512792343136,0.0,1907.8182251925805
ret64_p60k_sp100k_kids10k_house50k_infl1_5_r8_0,64,60000.0,100000.0,10000.0,50000.0,1.5,8.0,1603.1830972691491,304.63512792343136,0.0,1907.8182251925805
ret64_p70k_sp100k_kids10k_house50k_infl2_5_r8_0,64,70000.0,100000.0,10000.0,50000.0,2.5,8.0,1539.490107083066,325.642402483142,43.457117634302726,1908.5896272005107
ret66_p60k_sp100k_kids10k_house0k_infl2_0_r8_0,66,60000.0,100000.0,10000.0,0.0,2.0,8.0,1594.3639030389836,314.97073864002994,0.0,1909.3346416790134
ret64_p85k_sp100k_kids10k_house50k_infl2_5_r4_0,64,85000.0,100000.0,10000.0,50000.0,2.5,4.0,1498.877271467244,373.7609392121834,43.457117634302726,1916.0953283137303
ret65_p70k_sp100k_kids10k_house0k_infl1_5_r6_0,65,70000.0,100000.0,10000.0,0.0,1.5,6.0,1596.4972579461573,326.13105456410335,0.0,1922.6283125102607
ret65_p70k_sp100k_kids10k_house50k_infl1_5_r6_0,65,70000.0,100000.0,10000.0,50000.0,1.5,6.0,1596.4972579461573,326.13105456410335,0.0,1922.6283125102607
ret67_p85k_sp100k_kids10k_house100k_infl2_0_r6_0,67,85000.0,100000.0,10000.0,100000.0,2.0,6.0,679.7259832621371,337.2865901157168,908.2950058041863,1925.3075791820402
ret66_p60k_sp100k_kids10k_house50k_infl2_0_r8_0,66,60000.0,100000.0,10000.0,50000.0,2.0,8.0,1594.3639030389836,314.97073864002994,21.51112579657632,1930.8457674755898
ret67_p70k_sp80k_kids10k_house100k_infl2_0_r4_0,67,70000.0,80000.0,10000.0,100000.0,2.0,4.0,673.7313031415669,361.3168561578839,908.2950058041863,1943.3431651036371
ret67_p60k_sp80k_kids10k_house0k_infl2_0_r4_0,67,60000.0,80000.0,10000.0,0.0,2.0,4.0,1588.4095849771709,361.3168561578839,0.0,1949.7264411350548
ret67_p60k_sp80k_kids10k_house50k_infl2_0_r4_0,67,60000.0,80000.0,10000.0,50000.0,2.0,4.0,1588.4095849771709,361.3168561578839,21.51112579657632,1971.2375669316311
ret67_p60k_sp80k_kids10k_house100k_infl2_5_r8_0,67,60000.0,80000.0,10000.0,100000.0,2.5,8.0,694.9852250431842,325.642402483142,952.1869894796391,1972.8146170059654
ret64_p60k_sp80k_kids10k_house100k_infl2_0_r8_0,64,60000.0,80000.0,10000.0,100000.0,2.0,8.0,750.1874219768655,314.97073864002994,908.2950058041863,1973.4531664210817
ret66_p85k_sp100k_kids10k_house100k_infl2_0_r6_0,66,85000.0,100000.0,10000.0,100000.0,2.0,6.0,727.9718097123136,337.2865901157168,908.2950058041863,1973.5534056322167
ret66_p70k_sp80k_kids10k_house100k_infl2_0_r4_0,66,70000.0,80000.0,10000.0,100000.0,2.0,4.0,704.9760732872481,361.3168561578839,908.2950058041863,1974.5879352493184
ret67_p70k_sp100k_kids10k_house0k_infl2_0_r6_0,67,70000.0,100000.0,10000.0,0.0,2.0,6.0,1657.9123743013097,337.2865901157168,0.0,1995.1989644170264
ret67_p70k_sp100k_kids10k_house100k_infl1_5_r8_0,67,70000.0,100000.0,10000.0,100000.0,1.5,8.0,830.9091273153547,304.63512792343136,865.2551188310273,2000.7993740698134
ret65_p70k_sp80k_kids10k_house100k_infl2_0_r4_0,65,70000.0,80000.0,10000.0,100000.0,2.0,4.0,738.3919170101562,361.3168561578839,908.2950058041863,2008.0037789722264
ret67_p70k_sp100k_kids10k_house50k_infl2_0_r6_0,67,70000.0,100000.0,10000.0,50000.0,2.0,6.0,1657.9123743013097,337.2865901157168,21.51112579657632,2016.7100902136028
ret66_p60k_sp80k_kids10k_house0k_infl2_0_r4_0,66,60000.0,80000.0,10000.0,0.0,2.0,4.0,1655.5357271089813,361.3168561578839,0.0,2016.8525832668652
ret67_p60k_sp80k_kids10k_house100k_infl1_5_r6_0,67,60000.0,80000.0,10000.0,100000.0,1.5,6.0,832.5604060105336,326.13105456410335,865.2551188310273,2023.9465794056641
ret65_p85k_sp100k_kids10k_house100k_infl2_0_r6_0,65,85000.0,100000.0,10000.0,100000.0,2.0,6.0,779.7639271575168,337.2865901157168,908.2950058041863,2025.34552307742
ret64_p70k_sp100k_kids10k_house0k_infl1_5_r6_0,64,70000.0,100000.0,10000.0,0.0,1.5,6.0,1707.696974234544,326.13105456410335,0.0,2033.8280287986474
ret64_p70k_sp100k_kids10k_house50k_infl1_5_r6_0,64,70000.0,100000.0,10000.0,50000.0,1.5,6.0,1707.696974234544,326.13105456410335,0.0,2033.8280287986474
ret66_p60k_sp80k_kids10k_house100k_infl2_5_r8_0,66,60000.0,80000.0,10000.0,100000.0,2.5,8.0,758.9142335593864,325.642402483142,952.1869894796391,2036.7436255221676
ret66_p60k_sp80k_kids10k_house50k_infl2_0_r4_0,66,60000.0,80000.0,10000.0,50000.0,2.0,4.0,1655.5357271089813,361.3168561578839,21.51112579657632,2038.3637090634415
ret65_p60k_sp100k_kids10k_house0k_infl2_0_r8_0,65,60000.0,100000.0,10000.0,0.0,2.0,8.0,1727.6761659831207,314.97073864002994,0.0,2042.6469046231505
ret64_p70k_sp80k_kids10k_house100k_infl2_0_r4_0,64,70000.0,80000.0,10000.0,100000.0,2.0,4.0,774.2273510575351,361.3168561578839,908.2950058041863,2043.8392130196053
ret65_p60k_sp100k_kids10k_house50k_infl2_0_r8_0,65,60000.0,100000.0,10000.0,50000.0,2.0,8.0,1727.6761659831207,314.97073864002994,21.51112579657632,2064.158030419727
ret67_p60k_sp100k_kids10k_house0k_infl2_5_r8_0,67,60000.0,100000.0,10000.0,0.0,2.5,8.0,1750.350670607127,325.642402483142,0.0,2075.9930730902693
ret64_p85k_sp100k_kids10k_house100k_infl2_0_r6_0,64,85000.0,100000.0,10000.0,100000.0,2.0,6.0,835.4990415531403,337.2865901157168,908.2950058041863,2081.080637473043
ret66_p70k_sp100k_kids10k_house100k_infl1_5_r8_0,66,70000.0,100000.0,10000.0,100000.0,1.5,8.0,916.0092601015143,304.63512792343136,865.2551188310273,2085.899506855973
ret66_p60k_sp80k_kids10k_house100k_infl1_5_r6_0,66,60000.0,80000.0,10000.0,100000.0,1.5,6.0,894.8559843455927,326.13105456410335,865.2551188310273,2086.242157740723
ret65_p60k_sp80k_kids10k_house0k_infl2_0_r4_0,65,60000.0,80000.0,10000.0,0.0,2.0,4.0,1727.382642295098,361.3168561578839,0.0,2088.699498452982
ret66_p70k_sp100k_kids10k_house0k_infl2_0_r6_0,66,70000.0,100000.0,10000.0,0.0,2.0,6.0,1758.5127997298798,337.2865901157168,0.0,2095.7993898455966
ret65_p60k_sp80k_kids10k_house100k_infl2_5_r8_0,65,60000.0,80000.0,10000.0,100000.0,2.5,8.0,827.8449279833852,325.642402483142,952.1869894796391,2105.674319946166
ret65_p60k_sp80k_kids10k_house50k_infl2_0_r4_0,65,60000.0,80000.0,10000.0,50000.0,2.0,4.0,1727.382642295098,361.3168561578839,21.51112579657632,2110.2106242495584
ret66_p70k_sp100k_kids10k_house50k_infl2_0_r6_0,66,70000.0,100000.0,10000.0,50000.0,2.0,6.0,1758.5127997298798,337.2865901157168,21.51112579657632,2117.310515642173
ret67_p60k_sp100k_kids10k_house50k_infl2_5_r8_0,67,60000.0,100000.0,10000.0,50000.0,2.5,8.0,1750.350670607127,325.642402483142,43.457117634302726,2119.4501907245717
ret67_p85k_sp100k_kids10k_house100k_infl2_5_r6_0,67,85000.0,100000.0,10000.0,100000.0,2.5,6.0,828.7597114658781,348.8086459523704,952.1869894796391,2129.7553468978876
ret67_p70k_sp80k_kids10k_house100k_infl2_5_r4_0,67,70000.0,80000.0,10000.0,100000.0,2.5,4.0,813.0891143907468,373.7609392121834,952.1869894796391,2139.037043082569
ret65_p60k_sp80k_kids10k_house100k_infl1_5_r6_0,65,60000.0,80000.0,10000.0,100000.0,1.5,6.0,961.9815650858056,326.13105456410335,865.2551188310273,2153.367738480936
ret67_p85k_sp100k_kids10k_house100k_infl1_5_r4_0,67,85000.0,100000.0,10000.0,100000.0,1.5,4.0,948.8418050913972,349.2725571607708,865.2551188310273,2163.3694810831953
ret64_p60k_sp80k_kids10k_house0k_infl2_0_r4_0,64,60000.0,80000.0,10000.0,0.0,2.0,4.0,1804.491355246688,361.3168561578839,0.0,2165.808211404572
ret66_p70k_sp80k_kids10k_house100k_infl2_5_r4_0,66,70000.0,80000.0,10000.0,100000.0,2.5,4.0,844.4573316807661,373.7609392121834,952.1869894796391,2170.4052603725886
ret65_p70k_sp100k_kids10k_house100k_infl1_5_r8_0,65,70000.0,100000.0,10000.0,100000.0,1.5,8.0,1008.5512242405811,304.63512792343136,865.2551188310273,2178.4414709950397
ret64_p60k_sp80k_kids10k_house100k_infl2_5_r8_0,64,60000.0,80000.0,10000.0,100000.0,2.5,8.0,902.328063359945,325.642402483142,952.1869894796391,2180.157455322726
ret66_p85k_sp100k_kids10k_house100k_infl2_5_r6_0,66,85000.0,100000.0,10000.0,100000.0,2.5,6.0,879.1892041555121,348.8086459523704,952.1869894796391,2180.1848395875218
ret64_p60k_sp80k_kids10k_house50k_infl2_0_r4_0,64,60000.0,80000.0,10000.0,50000.0,2.0,4.0,1804.491355246688,361.3168561578839,21.51112579657632,2187.3193372011483
ret64_p60k_sp100k_kids10k_house0k_infl2_0_r8_0,64,60000.0,100000.0,10000.0,0.0,2.0,8.0,1872.3708680400273,314.97073864002994,0.0,2187.3416066800573
ret65_p70k_sp100k_kids10k_house0k_infl2_0_r6_0,65,70000.0,100000.0,10000.0,0.0,2.0,6.0,1866.5776749499303,337.2865901157168,0.0,2203.864265065647
ret65_p70k_sp80k_kids10k_house100k_infl2_5_r4_0,65,70000.0,80000.0,10000.0,100000.0,2.5,4.0,877.980144790115,373.7609392121834,952.1869894796391,2203.9280734819376
ret66_p60k_sp100k_kids10k_house0k_infl2_5_r8_0,66,60000.0,100000.0,10000.0,0.0,2.5,8.0,1881.7086822373985,325.642402483142,0.0,2207.3510847205407
ret64_p60k_sp100k_kids10k_house50k_infl2_0_r8_0,64,60000.0,100000.0,10000.0,50000.0,2.0,8.0,1872.3708680400273,314.97073864002994,21.51112579657632,2208.8527324766337
ret66_p85k_sp100k_kids10k_house100k_infl1_5_r4_0,66,85000.0,100000.0,10000.0,100000.0,1.5,4.0,996.969669302384,349.2725571607708,865.2551188310273,2211.497345294182
ret65_p70k_sp100k_kids10k_house50k_infl2_0_r6_0,65,70000.0,100000.0,10000.0,50000.0,2.0,6.0,1866.5776749499303,337.2865901157168,21.51112579657632,2225.3753908622234
ret64_p60k_sp80k_kids10k_house100k_infl1_5_r6_0,64,60000.0,80000.0,10000.0,100000.0,1.5,6.0,1034.4824839299747,326.13105456410335,865.2551188310273,2225.8686573251052
ret65_p85k_sp100k_kids10k_house100k_infl2_5_r6_0,65,85000.0,100000.0,10000.0,100000.0,2.5,6.0,933.1591017558712,348.8086459523704,952.1869894796391,2234.154737187881
ret67_p70k_sp100k_kids10k_house100k_infl2_0_r8_0,67,70000.0,100000.0,10000.0,100000.0,2.0,8.0,1013.3675934159795,314.97073864002994,908.2950058041863,2236.6333378601958
ret64_p70k_sp80k_kids10k_house100k_infl2_5_r4_0,64,70000.0,80000.0,10000.0,100000.0,2.5,4.0,913.905963267625,373.7609392121834,952.1869894796391,2239.8538919594475
ret67_p60k_sp80k_kids10k_house0k_infl2_5_r4_0,67,60000.0,80000.0,10000.0,0.0,2.5,4.0,1867.1252074755291,373.7609392121834,0.0,2240.8861466877124
ret66_p60k_sp100k_kids10k_house50k_infl2_5_r8_0,66,60000.0,100000.0,10000.0,50000.0,2.5,8.0,1881.7086822373985,325.642402483142,43.457117634302726,2250.808202354843
ret67_p60k_sp80k_kids10k_house100k_infl2_0_r6_0,67,60000.0,80000.0,10000.0,100000.0,2.0,6.0,1005.7881136085281,337.2865901157168,908.2950058041863,2251.369709528431
ret65_p85k_sp100k_kids10k_house100k_infl1_5_r4_0,65,85000.0,100000.0,10000.0,100000.0,1.5,4.0,1048.5592188139738,349.2725571607708,865.2551188310273,2263.086894805772
ret64_p70k_sp100k_kids10k_house100k_infl1_5_r8_0,64,70000.0,100000.0,10000.0,100000.0,1.5,8.0,1109.3883169302876,304.63512792343136,865.2551188310273,2279.278563684746
ret67_p60k_sp80k_kids10k_house50k_infl2_5_r4_0,67,60000.0,80000.0,10000.0,50000.0,2.5,4.0,1867.1252074755291,373.7609392121834,43.457117634302726,2284.3432643220153
ret67_p60k_sp100k_kids10k_house0k_infl1_5_r6_0,67,60000.0,100000.0,10000.0,0.0,1.5,6.0,1963.5812197981027,326.13105456410335,0.0,2289.712274362206
ret67_p60k_sp100k_kids10k_house50k_infl1_5_r6_0,67,60000.0,100000.0,10000.0,50000.0,1.5,6.0,1963.5812197981027,326.13105456410335,0.0,2289.712274362206
ret64_p85k_sp100k_kids10k_house100k_infl2_5_r6_0,64,85000.0,100000.0,10000.0,100000.0,2.5,6.0,991.0646050545912,348.8086459523704,952.1869894796391,2292.060240486601
ret67_p70k_sp100k_kids10k_house0k_infl2_5_r6_0,67,70000.0,100000.0,10000.0,0.0,2.5,6.0,1955.9798307087924,348.8086459523704,0.0,2304.788476661163
